Syed Haider,date unknown ,,United Arab Emirates Under-19s,,,,,
Syed Kasim,date unknown ,,Mutants,,,,,
Syed Maqsood,March 11  1975  India ,43 years 28 days,United Arab Emirates,,Right-hand bat,Right-arm medium,,
Syed Mohammed,date unknown ,,Mutants,,,,,
Syed Mukaram,February 7  1991  India ,27 years 60 days,Centaur Warriors,,,,,
Syed Shabbir Ali,September 27  1957  Hyderabad  India ,60 years 193 days,,,,,Umpire,
Syed Siraj,date unknown ,,The Challengers,,,,,
Syed Siraj,January 21  1975  Pakistan ,43 years 77 days,The Champs,,,,,
Syed Talha,January 31  1996  Pakistan ,22 years 67 days,The Champs,,,,,
Syed Waqas,date unknown ,,Pasha XI,,,,,
Syed Yasir,date unknown ,,Summit,,,,,
Syeed,date unknown ,,Bafco,,,,,
Talha Waheed,date unknown ,,Faisal 11,,,,,
Tabrez,date unknown ,,Friends CC,,,,,
Tabrez,date unknown ,,Rangers,,,,,
Tabrez Khan,date unknown ,,Players CC,,,,,
Taha,date unknown ,,Tiger CC,,,,,
Taha,date unknown ,,Khiladi,,,,,
Taha,date unknown ,,Khiladi,,,,,
Tahira Ali Akbar,1968  Pakistan ,50 years,United Arab Emirates Women,,,,,
Tahir Javaid Butt,April 24  1982  Lahore  Punjab ,35 years 349 days,United Arab Emirates,Middle-order batsman,Right-hand bat,Right-arm fast-medium,,
Tahir Hayat,date unknown ,,Dubai Municipality,,,,,
Tahir Sultan,March 4  1994 ,24 years 35 days,United Arab Emirates Under-19s,,Right-hand bat,Right-arm medium,,
Tahish,date unknown ,,SGH Warriors,,,,,
Taimoor,date unknown ,,Al Mumtaz,,,,,
Taimoor,date unknown ,,Canpack,,,,,
Taimoor Khalil,date unknown ,,United Arab Emirates Under-19s,,Right-hand bat,Right-arm fast-medium,,
Taimour Ahmed,December 4  1990  Ajman UAE ,27 years 125 days,Butt XI,,,,,
Taimour Ahmed,date unknown ,,Butt XI,,,,,
Taj,date unknown ,,Rangers,,,,,
Tajudheen,date unknown ,,Rising Challengers,,,,,
Talal,date unknown ,,CC Boys,,,,,
Talat Mehmood,date unknown ,,Dubai Municipality,,,,,
Talha,date unknown ,,Dubai Qalandars,,,,,
Talha,date unknown ,,Evergreen,,,,,
Talha,date unknown ,,The Challengers,,,,,
Talha,date unknown ,,DIB Stars,,,,,
Talha,date unknown ,,Etisalat Royals,,,,,
Talha,date unknown ,,Faisal 11,,,,,
Talha,date unknown ,,Malang 8,,,,,
Talha,date unknown ,,Qalandars,,,,,
Talha,date unknown ,,Eagles,,,,,
Talha,date unknown ,,Eagles (UAE),,,,,
Talha Akram,date unknown ,,Sialkot CC,,,,,
Tamim,date unknown ,,Players CC,,,,,
Tamim,date unknown ,,Friends CC,,,,,
Tanu,date unknown ,,Icons,,,,,
Tanu,date unknown ,,Technialabs Falcons,,,,,
Tanush,date unknown ,,The Westin Cricketers,,,,,
Tanush,date unknown ,,The All Blacks,,,,,
Tanveer Hussain,date unknown ,,Systempack Ajman,,,,,
Tanvir Mehdi,November 7  1972  Lahore  Punjab ,45 years 152 days,Pakistan ,,Right-hand bat,Right-arm fast-medium,Umpire,
Tariq,date unknown ,,Go Green,,,,,
Tariq,date unknown ,,Pakhtoon XI,,,,,
Tariq,date unknown ,,Rohtek Eleven,,,,,
Tariq,date unknown ,,Peshawar Zalmi (UAE),,,,,
Tarique,date unknown ,,Techrobotix,,,,,
